0,40,0.404895,0.000449942
0,60,0.398506,0.000446378
0,80,0.389165,0.000441115
0,100,0.374977,0.000432999
0,120,0.356706,0.000422319
0,130,0.346556,0.000416267
0,140,0.334842,0.000409171
0,150,0.322911,0.000401815
0,200,0.263476,0.000362957
0,220,0.242097,0.00034792
0,240,0.223184,0.000334054
0,260,0.205798,0.000320779
0,280,0.19137,0.00030933
0,300,0.178357,0.000298628
0,350,0.152609,0.000276232
0,400,0.132765,0.000257648
0,450,0.118223,0.000243129
0,500,0.106413,0.000230666
0,600,0.0894435,0.000211475
0,700,0.0774245,0.000196754
0,800,0.06874,0.000185391
0,900,0.061542,0.000175417
0,1000,0.056172,0.000167589
0,1100,0.0516095,0.000160639
0,1200,0.0476295,0.00015432
0,1300,0.0443275,0.000148875
0,1400,0.0415105,0.000144067
0,1600,0.0368095,0.000135664
1,40,0.175607,0.000296317
1,60,0.192026,0.00030986
1,80,0.191387,0.000309344
1,100,0.185919,0.000304893
1,120,0.178303,0.000298582
1,130,0.173124,0.000294214
1,140,0.16723,0.000289163
1,150,0.161428,0.000284102
1,200,0.131334,0.000256256
1,220,0.120605,0.000245566
1,240,0.111502,0.000236116
1,260,0.103039,0.000226979
1,280,0.0956015,0.000218634
1,300,0.089172,0.000211154
1,350,0.076298,0.000195318
1,400,0.06643,0.00018225
1,450,0.059265,0.000172141
1,500,0.053128,0.000162985
1,600,0.045051,0.000150085
1,700,0.039205,0.000140009
1,800,0.034504,0.000131347
1,900,0.031059,0.000124617
1,1000,0.0284315,0.00011923
1,1100,0.0261465,0.000114338
1,1200,0.0242965,0.000110219
1,1300,0.0227165,0.000106575
1,1400,0.021223,0.000103012
1,1600,0.0187385,9.67949e-05
2,40,0.104578,0.000228668
2,60,0.11243,0.000237097
2,80,0.112602,0.000237278
2,100,0.10954,0.00023403
2,120,0.105258,0.00022941
2,130,0.102615,0.000226512
2,140,0.099279,0.000222799
2,150,0.0961435,0.000219253
2,200,0.0784605,0.000198066
2,220,0.0729505,0.000190985
2,240,0.067111,0.000183182
2,260,0.0621715,0.000176312
2,280,0.0573315,0.00016931
2,300,0.053444,0.000163469
2,350,0.045996,0.000151651
2,400,0.0402875,0.000141929
2,450,0.035819,0.000133826
2,500,0.032156,0.000126799
2,600,0.027221,0.000116664
2,700,0.0237375,0.000108944
2,800,0.0209985,0.000102466
2,900,0.019069,9.76448e-05
2,1000,0.016997,9.21873e-05
2,1100,0.0157935,8.88637e-05
2,1200,0.0147335,8.58298e-05
2,1300,0.0137745,8.29895e-05
2,1400,0.0126945,7.96696e-05
2,1600,0.011301,7.51698e-05
3,40,0.0710705,0.000188508
3,60,0.075641,0.000194475
3,80,0.0753075,0.000194046
3,100,0.072676,0.000190625
3,120,0.0695905,0.000186535
3,130,0.067717,0.000184007
3,140,0.065614,0.000181127
3,150,0.0634365,0.000178096
3,200,0.051808,0.000160947
3,220,0.048226,0.000155284
3,240,0.044437,0.000149059
3,260,0.0408045,0.000142836
3,280,0.0381525,0.000138117
3,300,0.0353925,0.000133027
3,350,0.0305825,0.000123658
3,400,0.0266905,0.000115522
3,450,0.0236635,0.000108774
3,500,0.021376,0.000103383
3,600,0.0181185,9.51801e-05
3,700,0.015855,8.90365e-05
3,800,0.014075,8.38898e-05
3,900,0.0126955,7.96728e-05
3,1000,0.0116505,7.63233e-05
3,1100,0.0105355,7.25793e-05
3,1200,0.0097505,6.9823e-05
3,1300,0.009217,6.78859e-05
3,1400,0.0085625,6.54313e-05
3,1600,0.0077455,6.22314e-05
4,40,0.0506905,0.000159202
4,60,0.053869,0.000164117
4,80,0.0535065,0.000163564
4,100,0.0513135,0.000160177
4,120,0.0488495,0.000156284
4,130,0.047638,0.000154334
4,140,0.045915,0.000151517
4,150,0.0443235,0.000148868
4,200,0.036534,0.000135155
4,220,0.033845,0.000130087
4,240,0.0312475,0.000124995
4,260,0.0291015,0.000120626
4,280,0.027259,0.000116745
4,300,0.0253675,0.000112622
4,350,0.021767,0.000104324
4,400,0.019051,9.75987e-05
4,450,0.0168295,9.17319e-05
4,500,0.015257,8.73413e-05
4,600,0.0128185,8.00578e-05
4,700,0.011223,7.49099e-05
4,800,0.00987,7.02496e-05
4,900,0.0090135,6.71323e-05
4,1000,0.0083305,6.45387e-05
4,1100,0.007517,6.13066e-05
4,1200,0.007045,5.93507e-05
4,1300,0.006588,5.73934e-05
4,1400,0.0062,5.56776e-05
4,1600,0.005414,5.20288e-05
5,40,0.0375465,0.000137016
5,60,0.03977,0.000141014
5,80,0.039352,0.000140271
5,100,0.0380045,0.000137849
5,120,0.036173,0.000134486
5,130,0.035172,0.000132612
5,140,0.03395,0.000130288
5,150,0.0329175,0.000128292
5,200,0.027312,0.000116859
5,220,0.0252535,0.000112369
5,240,0.023254,0.000107829
5,260,0.021733,0.000104243
5,280,0.020153,0.000100382
5,300,0.0187045,9.6707e-05
5,350,0.016202,9.00056e-05
5,400,0.014188,8.42259e-05
5,450,0.012657,7.95519e-05
5,500,0.0114485,7.56588e-05
5,600,0.0098255,7.0091e-05
5,700,0.0084345,6.49404e-05
5,800,0.0073995,6.08256e-05
5,900,0.0068155,5.83759e-05
5,1000,0.006186,5.56147e-05
5,1100,0.0056145,5.29835e-05
5,1200,0.0052685,5.13249e-05
5,1300,0.00496,4.97996e-05
5,1400,0.0046265,4.80963e-05
5,1600,0.0041195,4.53845e-05
6,40,0.0289408,6.94512e-05
6,60,0.030887,7.17484e-05
6,80,0.030192,7.09366e-05
6,100,0.0291712,6.9727e-05
6,120,0.0276847,6.79272e-05
6,130,0.0268863,6.69407e-05
6,140,0.0261983,6.60787e-05
6,150,0.0253427,6.49906e-05
6,200,0.0210095,5.91742e-05
6,220,0.0194278,5.69032e-05
6,240,0.0179702,5.47268e-05
6,260,0.0166998,5.2757e-05
6,280,0.0155345,5.0883e-05
6,300,0.0145982,4.93257e-05
6,350,0.0124883,4.56222e-05
6,400,0.0110233,4.28628e-05
6,450,0.00975917,4.03302e-05
6,500,0.008919,3.85552e-05
6,600,0.007457,3.52538e-05
6,700,0.00648767,3.28828e-05
6,800,0.0058715,3.12823e-05
6,900,0.00520983,2.9467e-05
6,1000,0.00478567,2.8242e-05
6,1100,0.00443183,2.71779e-05
6,1200,0.00410817,2.61667e-05
6,1300,0.00388567,2.54482e-05
6,1400,0.003582,2.44336e-05
6,1600,0.00318333,2.30338e-05
7,40,0.0229205,6.18068e-05
7,60,0.0242153,6.35286e-05
7,80,0.0238852,6.30941e-05
7,100,0.0231058,6.20562e-05
7,120,0.021878,6.03849e-05
7,130,0.0213562,5.96604e-05
7,140,0.0206982,5.87341e-05
7,150,0.0200317,5.77807e-05
7,200,0.0166447,5.26698e-05
7,220,0.0153938,5.06521e-05
7,240,0.0143647,4.89297e-05
7,260,0.0132232,4.69453e-05
7,280,0.0123898,4.5442e-05
7,300,0.0116137,4.39956e-05
7,350,0.0100023,4.08296e-05
7,400,0.00873033,3.81452e-05
7,450,0.00786933,3.62154e-05
7,500,0.0071015,3.44032e-05
7,600,0.0059885,3.15925e-05
7,700,0.0052095,2.94661e-05
7,800,0.00464667,2.78288e-05
7,900,0.00419867,2.64533e-05
7,1000,0.00381517,2.52163e-05
7,1100,0.00353967,2.42888e-05
7,1200,0.0032835,2.33934e-05
7,1300,0.0030855,2.26771e-05
7,1400,0.00289467,2.19646e-05
7,1600,0.00255517,2.06364e-05
8,40,0.0184905,5.55135e-05
8,60,0.0198033,5.74505e-05
8,80,0.0192467,5.66372e-05
8,100,0.0186585,5.57651e-05
8,120,0.0177213,5.43466e-05
8,130,0.0173253,5.3736e-05
8,140,0.01678,5.28835e-05
8,150,0.0162775,5.20857e-05
8,200,0.013577,4.75692e-05
8,220,0.0125422,4.57205e-05
8,240,0.0116957,4.41506e-05
8,260,0.0108715,4.25666e-05
8,280,0.0100813,4.09905e-05
8,300,0.009485,3.97597e-05
8,350,0.00816117,3.68808e-05
8,400,0.00714783,3.45153e-05
8,450,0.00640283,3.26671e-05
8,500,0.00579117,3.10676e-05
8,600,0.00490817,2.86012e-05
8,700,0.00423333,2.65623e-05
8,800,0.00380883,2.51953e-05
8,900,0.003364,2.36784e-05
8,1000,0.00313383,2.2854e-05
8,1100,0.0029185,2.20549e-05
8,1200,0.00266783,2.10865e-05
8,1300,0.0024665,2.02752e-05
8,1400,0.00235017,1.97913e-05
8,1600,0.00209383,1.86808e-05
9,40,0.0153183,5.05278e-05
9,60,0.016167,5.19086e-05
9,80,0.0159678,5.15878e-05
9,100,0.015431,5.07132e-05
9,120,0.0147263,4.95418e-05
9,130,0.0142805,4.87861e-05
9,140,0.013873,4.8085e-05
9,150,0.013454,4.73533e-05
9,200,0.0112438,4.32894e-05
9,220,0.0104287,4.16907e-05
9,240,0.009642,4.00874e-05
9,260,0.0089445,3.86102e-05
9,280,0.008308,3.72111e-05
9,300,0.007827,3.61179e-05
9,350,0.0067935,3.36489e-05
9,400,0.0059935,3.16056e-05
9,450,0.005302,2.97265e-05
9,500,0.00478517,2.82405e-05
9,600,0.00407267,2.60534e-05
9,700,0.0035295,2.42539e-05
9,800,0.00317083,2.29885e-05
9,900,0.00287583,2.1893e-05
9,1000,0.00261983,2.08959e-05
9,1100,0.002414,2.00582e-05
9,1200,0.00223067,1.92815e-05
9,1300,0.0020785,1.86123e-05
9,1400,0.00196583,1.81008e-05
9,1600,0.00170983,1.68811e-05
10,40,0.0127283,4.60585e-05
10,60,0.0135237,4.74757e-05
10,80,0.0133325,4.7139e-05
10,100,0.012863,4.63015e-05
10,120,0.012312,4.5299e-05
10,130,0.0119518,4.46315e-05
10,140,0.0116302,4.40268e-05
10,150,0.0113218,4.34393e-05
10,200,0.009472,3.97324e-05
10,220,0.00880917,3.8317e-05
10,240,0.00818433,3.69331e-05
10,260,0.007614,3.5623e-05
10,280,0.0070625,3.43086e-05
10,300,0.006633,3.32491e-05
10,350,0.00564333,3.06685e-05
10,400,0.00506767,2.90622e-05
10,450,0.00445,2.72336e-05
10,500,0.00405867,2.60085e-05
10,600,0.003434,2.39235e-05
10,700,0.00300167,2.23669e-05
10,800,0.0026515,2.10218e-05
10,900,0.002423,2.00956e-05
10,1000,0.00217183,1.90256e-05
10,1100,0.00201267,1.83151e-05
10,1200,0.00189183,1.77568e-05
10,1300,0.00176533,1.71529e-05
10,1400,0.00164933,1.65798e-05
10,1600,0.00146717,1.56374e-05
11,40,0.0108673,2.33101e-05
11,60,0.0114976,2.39766e-05
11,80,0.0113737,2.38471e-05
11,100,0.0109993,2.34513e-05
11,120,0.0105325,2.29483e-05
11,130,0.0102155,2.26003e-05
11,140,0.00991685,2.22675e-05
11,150,0.00963305,2.19466e-05
11,200,0.0080706,2.00881e-05
11,220,0.00747285,1.93298e-05
11,240,0.0069676,1.86649e-05
11,260,0.00646825,1.79837e-05
11,280,0.0060555,1.74004e-05
11,300,0.005653,1.68122e-05
11,350,0.0048852,1.56288e-05
11,400,0.0042736,1.46178e-05
11,450,0.00384265,1.38612e-05
11,500,0.0034541,1.31417e-05
11,600,0.0029203,1.20837e-05
11,700,0.00256295,1.13202e-05
11,800,0.0022987,1.07208e-05
11,900,0.0020579,1.01437e-05
11,1000,0.0019068,9.76422e-06
11,1100,0.001745,9.34077e-06
11,1200,0.00161225,8.97845e-06
11,1300,0.0015103,8.68994e-06
11,1400,0.0014054,8.38272e-06
11,1600,0.0012604,7.93851e-06
12,40,0.0092906,2.1553e-05
12,60,0.00991385,2.22642e-05
12,80,0.00975415,2.20841e-05
12,100,0.00940785,2.16885e-05
12,120,0.0090345,2.12538e-05
12,130,0.00881545,2.09946e-05
12,140,0.00854,2.0664e-05
12,150,0.0082676,2.03317e-05
12,200,0.0069797,1.86811e-05
12,220,0.0064872,1.801e-05
12,240,0.0060506,1.73934e-05
12,260,0.00560175,1.67358e-05
12,280,0.00523455,1.6178e-05
12,300,0.0048985,1.56501e-05
12,350,0.00423985,1.456e-05
12,400,0.0037198,1.36378e-05
12,450,0.00332815,1.28999e-05
12,500,0.0030021,1.22517e-05
12,600,0.00254805,1.12873e-05
12,700,0.00222825,1.05552e-05
12,800,0.00199025,9.9756e-06
12,900,0.00177125,9.41077e-06
12,1000,0.00161875,8.99653e-06
12,1100,0.00151605,8.70646e-06
12,1200,0.00141985,8.4257e-06
12,1300,0.00130915,8.09058e-06
12,1400,0.0012227,7.81889e-06
12,1600,0.00108895,7.37885e-06
13,40,0.0080821,2.01024e-05
13,60,0.0086113,2.07501e-05
13,80,0.0084946,2.0609e-05
13,100,0.0082052,2.02549e-05
13,120,0.0078807,1.98503e-05
13,130,0.00764825,1.95554e-05
13,140,0.00747335,1.93305e-05
13,150,0.00724305,1.90303e-05
13,200,0.00610435,1.74705e-05
13,220,0.0056701,1.68376e-05
13,240,0.00526675,1.62277e-05
13,260,0.0048904,1.56371e-05
13,280,0.00456695,1.51112e-05
13,300,0.004281,1.46304e-05
13,350,0.00368055,1.35657e-05
13,400,0.00322605,1.27005e-05
13,450,0.00291135,1.20651e-05
13,500,0.00264935,1.15095e-05
13,600,0.00222365,1.05443e-05
13,700,0.00194205,9.85406e-06
13,800,0.0017251,9.28736e-06
13,900,0.0015616,8.83629e-06
13,1000,0.00143235,8.46271e-06
13,1100,0.00131995,8.12388e-06
13,1200,0.0012212,7.81409e-06
13,1300,0.0011363,7.53757e-06
13,1400,0.00107045,7.31591e-06
13,1600,0.00095385,6.90598e-06
14,40,0.0071029,1.88453e-05
14,60,0.0075449,1.94228e-05
14,80,0.0074444,1.9293e-05
14,100,0.00722685,1.9009e-05
14,120,0.0069125,1.8591e-05
14,130,0.0067556,1.83788e-05
14,140,0.0065334,1.8074e-05
14,150,0.00638625,1.78693e-05
14,200,0.0053296,1.63242e-05
14,220,0.0049695,1.57631e-05
14,240,0.00463045,1.52159e-05
14,260,0.0043066,1.46741e-05
14,280,0.00402275,1.41823e-05
14,300,0.0037467,1.3687e-05
14,350,0.00327025,1.27872e-05
14,400,0.00286095,1.19602e-05
14,450,0.0025561,1.13051e-05
14,500,0.00232955,1.07925e-05
14,600,0.0019599,9.89924e-06
14,700,0.0017254,9.28816e-06
14,800,0.00151495,8.7033e-06
14,900,0.0013856,8.32346e-06
14,1000,0.0012672,7.9599e-06
14,1100,0.0011646,7.63086e-06
14,1200,0.00106995,7.3142e-06
14,1300,0.0010236,7.15402e-06
14,1400,0.0009489,6.88803e-06
14,1600,0.0008391,6.47727e-06
15,40,0.00625255,1.76813e-05
15,60,0.006659,1.82469e-05
15,80,0.0065666,1.81199e-05
15,100,0.00635735,1.78288e-05
15,120,0.006103,1.74685e-05
15,130,0.00596765,1.72738e-05
15,140,0.0058037,1.70348e-05
15,150,0.00561585,1.67569e-05
15,200,0.0047374,1.53906e-05
15,220,0.00444965,1.49158e-05
15,240,0.00408775,1.42964e-05
15,260,0.0038115,1.38049e-05
15,280,0.0035763,1.33722e-05
15,300,0.00336895,1.29787e-05
15,350,0.002899,1.20395e-05
15,400,0.0025384,1.12659e-05
15,450,0.0022878,1.06953e-05
15,500,0.00206145,1.01525e-05
15,600,0.00175055,9.35561e-06
15,700,0.00149985,8.65982e-06
15,800,0.00135385,8.22755e-06
15,900,0.0012372,7.86511e-06
15,1000,0.00112535,7.50117e-06
15,1100,0.00103255,7.18523e-06
15,1200,0.00097055,6.96617e-06
15,1300,0.000899,6.70448e-06
15,1400,0.0008411,6.48498e-06
15,1600,0.00075295,6.13576e-06
16,40,0.00556985,9.63488e-06
16,60,0.0059311,9.94242e-06
16,80,0.00584162,9.86713e-06
16,100,0.0056747,9.72514e-06
16,120,0.00545997,9.53936e-06
16,130,0.00532172,9.41782e-06
16,140,0.0051809,9.29238e-06
16,150,0.00501862,9.14569e-06
16,200,0.00424798,8.41426e-06
16,220,0.00394395,8.10756e-06
16,240,0.003666,7.81665e-06
16,260,0.00341953,7.54932e-06
16,280,0.00318728,7.28844e-06
16,300,0.00300377,7.07551e-06
16,350,0.00259003,6.57018e-06
16,400,0.0022702,6.15115e-06
16,450,0.00203157,5.81889e-06
16,500,0.00184363,5.54321e-06
16,600,0.00155675,5.09371e-06
16,700,0.00136252,4.76536e-06
16,800,0.00121413,4.49839e-06
16,900,0.00109428,4.2706e-06
16,1000,0.00101382,4.11059e-06
16,1100,0.000918933,3.91351e-06
16,1200,0.0008642,3.79517e-06
16,1300,0.0007973,3.64532e-06
16,1400,0.0007523,3.54095e-06
16,1600,0.00067505,3.35423e-06
17,40,0.00497545,9.10627e-06
17,60,0.00529787,9.39669e-06
17,80,0.00524528,9.34994e-06
17,100,0.00509692,9.21676e-06
17,120,0.00489477,9.03213e-06
17,130,0.00476887,8.91522e-06
17,140,0.00464342,8.79717e-06
17,150,0.00451887,8.67839e-06
17,200,0.00380217,7.96049e-06
17,220,0.00353788,7.67885e-06
17,240,0.00330027,7.4165e-06
17,260,0.00307607,7.16015e-06
17,280,0.00287077,6.91709e-06
17,300,0.00268813,6.69345e-06
17,350,0.00231667,6.21378e-06
17,400,0.00203857,5.8289e-06
17,450,0.00182788,5.51949e-06
17,500,0.00165682,5.25487e-06
17,600,0.00140433,4.83793e-06
17,700,0.00122432,4.51722e-06
17,800,0.00109233,4.2668e-06
17,900,0.000987433,4.05675e-06
17,1000,0.000909183,3.89269e-06
17,1100,0.000834333,3.72902e-06
17,1200,0.000776033,3.59637e-06
17,1300,0.000729083,3.48588e-06
17,1400,0.0006774,3.36006e-06
17,1600,0.00060865,3.18499e-06
18,40,0.004482,8.64292e-06
18,60,0.00478495,8.93024e-06
18,80,0.00472803,8.87697e-06
18,100,0.00459572,8.75187e-06
18,120,0.0044034,8.5668e-06
18,130,0.00431503,8.4804e-06
18,140,0.00418892,8.35555e-06
18,150,0.00407627,8.24244e-06
18,200,0.00344185,7.57391e-06
18,220,0.00320812,7.31222e-06
18,240,0.00297735,7.04432e-06
18,260,0.00278537,6.81343e-06
18,280,0.00259455,6.5759e-06
18,300,0.00243722,6.3734e-06
18,350,0.00210515,5.92333e-06
18,400,0.0018363,5.53218e-06
18,450,0.00166313,5.26487e-06
18,500,0.00149452,4.99085e-06
18,600,0.00127727,4.61387e-06
18,700,0.0011082,4.29767e-06
18,800,0.000989483,4.06096e-06
18,900,0.00089315,3.85822e-06
18,1000,0.0008164,3.68872e-06
18,1100,0.000754667,3.54652e-06
18,1200,0.000703617,3.42446e-06
18,1300,0.00064805,3.28646e-06
18,1400,0.0006137,3.19818e-06
18,1600,0.000544317,3.01197e-06
19,40,0.0040715,8.23762e-06
19,60,0.00433278,8.49783e-06
19,80,0.00427533,8.4413e-06
19,100,0.00415827,8.32493e-06
19,120,0.00398848,8.1532e-06
19,130,0.00389147,8.05343e-06
19,140,0.0037907,7.94848e-06
19,150,0.00369548,7.84802e-06
19,200,0.00313017,7.22284e-06
19,220,0.0029054,6.95869e-06
19,240,0.00271033,6.72103e-06
19,260,0.00252085,6.48183e-06
19,280,0.00235898,6.27028e-06
19,300,0.00221312,6.07333e-06
19,350,0.00191892,5.65526e-06
19,400,0.00167617,5.28546e-06
19,450,0.00150375,5.00625e-06
19,500,0.00135755,4.75666e-06
19,600,0.00115655,4.39043e-06
19,700,0.00100273,4.08806e-06
19,800,0.0009031,3.87965e-06
19,900,0.000814367,3.68413e-06
19,1000,0.000747417,3.52944e-06
19,1100,0.000688067,3.38641e-06
19,1200,0.000639533,3.2648e-06
19,1300,0.000595817,3.15123e-06
19,1400,0.00055895,3.05219e-06
19,1600,0.000504883,2.90081e-06
20,40,0.00368523,7.83713e-06
20,60,0.00394752,8.11122e-06
20,80,0.00389083,8.05278e-06
20,100,0.00378242,7.93979e-06
20,120,0.00363717,7.78585e-06
20,130,0.00356112,7.70402e-06
20,140,0.0034624,7.59649e-06
20,150,0.00335227,7.4747e-06
20,200,0.00285767,6.90129e-06
20,220,0.00264697,6.642e-06
20,240,0.00247183,6.41851e-06
20,260,0.00229048,6.17857e-06
20,280,0.00213227,5.96136e-06
20,300,0.00201262,5.79168e-06
20,350,0.00174065,5.38617e-06
20,400,0.00153623,5.06003e-06
20,450,0.00137268,4.7831e-06
20,500,0.00123308,4.53336e-06
20,600,0.00105357,4.1904e-06
20,700,0.000917267,3.90996e-06
20,800,0.000819483,3.69568e-06
20,900,0.0007368,3.50428e-06
20,1000,0.000676883,3.35878e-06
20,1100,0.000621767,3.21913e-06
20,1200,0.000583433,3.11832e-06
20,1300,0.0005488,3.02435e-06
20,1400,0.000509517,2.91409e-06
20,1600,0.000453933,2.75056e-06
